"id","created_at","name","has_test","alternate_url"
"129760877","2026-01-22T14:39:52+0300","-",false,"https://hh.ru/vacancy/129760877"
"129775186","2026-01-22T23:28:19+0300","Junior",false,"https://hh.ru/vacancy/129775186"
