"id","created_at","name","has_test","alternate_url"
"130117102","2026-02-03T10:20:09+0300","-",false,"https://hh.ru/vacancy/130117102"
"130134625","2026-02-03T15:18:56+0300","-",false,"https://hh.ru/vacancy/130134625"
"130143277","2026-02-03T19:19:54+0300","-",false,"https://hh.ru/vacancy/130143277"
"130144393","2026-02-03T22:23:02+0300","-",false,"https://hh.ru/vacancy/130144393"
